total_assets,daily_return,annual_rate_of_return,sharpe_ratio,max_drawdown
110190.52900936145,-0.025786302324467436,,,
111304.46088912245,0.01010914358770676,,,
111673.0030617605,0.003311117718859169,,,
112102.00045826122,0.003841549745585926,,,
112961.18328028769,0.007664295182193248,,,
116040.88052621542,0.027263323174352427,,,
116297.93682417336,0.0022152218838074056,,,
115559.38968807823,-0.006350474963384034,,,
113303.85193689345,-0.019518429071605503,,,
111159.72402814426,-0.018923698286474777,,,
113142.56116615514,0.017837729945324732,,,
113186.21392222865,0.00038582082307114796,,,
112712.33082576234,-0.004186756319916496,,,
114185.25601075687,0.013068003954877616,,,
114032.81466517333,-0.0013350352830945322,,,
115011.27525324053,0.008580517730270687,,,
111464.20656747723,-0.030841051696480104,,,
108472.5362240784,-0.026839740177827975,,,
110241.37202458899,0.016306761712076012,,,
114771.0352734643,0.041088596465082006,,,
115590.72547623915,0.007141960520106627,,,
115501.96811971618,-0.0007678588066410974,,,
115861.67851671793,0.0031143226635663712,,,
115392.32008781924,-0.004051023901150974,,,
118306.96910584194,0.025258604869063284,,,
119621.38162481935,0.011110186736349226,,,
121473.87744556999,0.01548632690567664,,,
119198.8210850449,-0.01872877040205212,,,
119723.82281164157,0.004404420461693093,,,
120935.20512146699,0.010118139242273116,,,
122558.5701151521,0.013423427793872067,,,
123388.53448590376,0.006771981510324876,,,
127200.77135671517,0.030896200256328665,,,
127927.84195172119,0.005715929135107656,,,
128298.47793087339,0.0028972268545894853,,,
127976.74770241782,-0.002507669877649721,,,
123430.25642861355,-0.035525916663987744,,,
121592.96416665829,-0.014885266506902695,,,
117739.46148663426,-0.03169182284874905,,,
125031.45879216635,0.06193333325513706,,,
124094.40424031811,-0.007494550258794197,,,
122095.76698009216,-0.016105780695440886,,,
124762.92798319507,0.021844827786190235,,,
121873.94811686479,-0.023155755584057913,,,
123843.83032337329,0.016163275555983292,,,
121855.06104227068,-0.016058686782455367,,,
119247.5270054269,-0.021398651927466816,,,
120390.97771529343,0.009588884051360491,,,
118901.0295555514,-0.012375912115819232,,,
120113.57534043478,0.01019794184638978,,,
121912.2176840647,0.014974513401437628,,,
122947.55871266792,0.00849251246734184,,,
123554.30006904781,0.004934960585901926,,,
123008.16920945367,-0.004420168778334177,,,
122548.8202868703,-0.0037342960677775316,,,
122741.49405479952,0.0015722205034549575,,,
121036.50974382118,-0.013890855118784295,,,
123805.86430851406,0.022880324048953016,,,
122240.7510559672,-0.012641673003846887,,,
126640.32916867652,0.03599109196159134,,,
125268.81118216111,-0.010830025439120816,,,
126082.34473759349,0.006494302514369554,,,
125540.09893265378,-0.004300727481458599,,,
126563.45574630625,0.008151633002945635,,,
126353.16173761095,-0.0016615697434561039,,,
127007.16115406451,0.005175964000107003,,,
125109.38715558269,-0.014942259800451274,,,
124316.18398484495,-0.006340077181829162,,,
124563.3315814107,0.001988056491469381,,,
124325.32929631785,-0.0019106929950513107,,,
123603.19023232411,-0.005808462910020462,,,
123503.97007817561,-0.0008027313369662892,,,
124114.64963364518,0.004944614777023126,,,
124306.08801611529,0.0015424318002361659,,,
125889.69455821108,0.012739573478416366,,,
126292.99026229471,0.003203564084406807,,,
126878.4884078495,0.0046360304268573405,,,
127977.62121441127,0.008662877532309654,,,
130516.3008925465,0.019836903155763252,,,
129984.43266603533,-0.004075109567724056,,,
129016.02099653825,-0.007450212688046909,,,
128621.63963603617,-0.0030568402083386292,,,
129428.29570056022,0.006271542384366002,,,
129180.96175049666,-0.0019109727801390752,,,
128860.64263428979,-0.0024796155088668836,,,
127623.10351196477,-0.009603701308841028,,,
128111.0105944025,0.0038230310109328425,,,
129342.20289442285,0.009610355068685683,,,
131281.47929292635,0.014993376911064837,,,
131271.79393082255,-7.37755405862961e-05,,,
132284.814429593,0.007716970024073122,,,
133581.54108781685,0.009802536019083208,,,
133658.14108539722,0.0005734325038966315,,,
132499.62618347985,-0.008667746629643536,,,
134011.10726164276,0.011407436546801097,,,
135837.48325493422,0.01362854192172036,,,
133162.90635457748,-0.019689535143530335,,,
130616.90467837422,-0.01911945109867108,,,
130319.26046265657,-0.0022787572286340207,,,
131404.68778270457,0.008328986185115905,,,
129582.55886459579,-0.013866544252377877,,,
130576.42682803205,0.0076697664573424085,,,
132030.38161347463,0.011134894871625,,,
131494.81549789486,-0.004056385424588638,,,
129973.06717694835,-0.011572686840804591,,,
130655.10527984702,0.005247534106201712,,,
127808.31761483647,-0.021788568145983178,,,
127507.16933363694,-0.002356249474365857,,,
128773.35592383782,0.009930316834873443,,,
