total_assets,daily_return
100744.91163991089,0.0074491163991088575
100602.84553062465,-0.0014101566716741146
100268.60878090792,-0.0033223389254431
99756.51756097873,-0.005107193828211367
100117.5552545024,0.003619189024947613
99911.89453448661,-0.002054192389067041
98850.06215751742,-0.010627687343098853
98463.48719587707,-0.003910720471013361
98335.10683389015,-0.001303837246100416
97211.6926818984,-0.011424344653323466
98218.06681920764,0.010352398045391033
98527.70913444633,0.0031526003846996577
98347.23580475421,-0.001831701267364743
98133.71082191436,-0.0021711335462824446
98721.60225516444,0.005990718462862959
98090.23075025914,-0.00639547465278574
97170.07442796609,-0.009380713199011667
96693.84580894971,-0.004900980284515608
96091.02748383305,-0.006234298781617712
93122.64620068048,-0.030891347099519656
93603.7649234567,0.005166506133635886
96079.65563732348,0.02645075992286635
97533.83246212504,0.015135116952237161
98303.15249664683,0.007887724855070647
97815.29806777708,-0.004962754667368243
95947.82217673011,-0.01909185912568575
96296.23436068624,0.003631267245590739
96001.9948221469,-0.003055566403949357
98286.73343600596,0.023798866034937662
97897.78992287417,-0.0039572330825811625
97630.21423890554,-0.002733214755710424
99179.87443745442,0.015872752207188583
98958.40742131624,-0.002232983429292847
99518.01650517702,0.005654992824189495
99989.15454038819,0.004734198407045952
99030.08022574757,-0.009591783419402963
99163.25960620584,0.001344837650890125
100255.01077158176,0.01100963370618748
100134.75451397612,-0.001199503712384314
100932.077924928,0.007962504275581948
99933.71221159206,-0.009891461008843121
99421.72950477006,-0.0051232231395345286
99973.13495195424,0.005546126082605748
100273.51749931324,0.0030046326696003232
100991.90408179323,0.0071642702918535035
102115.54845516723,0.01112608365581426
100973.05661928118,-0.011188226016213838
100015.82671723663,-0.009480052739749965
101091.01749197187,0.010750206342592135
101628.93417426758,0.0053211125542229456
101969.7515269105,0.0033535464620589386
101296.09624219606,-0.006606422734458317
101133.80948876272,-0.001602102740912277
100034.97247118878,-0.010865179736911122
99232.93185663733,-0.008017602191897986
97357.13053760624,-0.018903012174840077
96499.31575102713,-0.008811011395285225
97423.1246613317,0.009573217210037526
97466.88461088497,0.00044917415352238674
97377.22514732394,-0.0009198966799746529
97357.25550046984,-0.00020507512741188972
97475.33849227017,0.0012128833253702634
96050.15436914288,-0.014620971264852836
95529.78279361992,-0.005417706810996405
91321.55664486528,-0.04405145731196697
94057.81235772076,0.029962867622770967
94867.48596032179,0.008608254671304405
95548.51948390059,0.00717878751275898
96421.01851750146,0.00913147622081023
97481.88266917998,0.011002415946124383
97813.5269274336,0.0034021117480784215
98002.33099619205,0.001930244974179276
97275.58740915277,-0.00741557450370763
97821.2195763319,0.005609137726243005
97437.04517198623,-0.00392731153843248
98917.3733427234,0.015192662791900508
98608.28376209938,-0.003124724911094131
97899.12962753988,-0.007191628405889291
98154.30296519244,0.002606492403184483
97528.06874548357,-0.006380099504460243
97007.91268851208,-0.0053333985145232595
97988.00690296025,0.010103239903689061
99726.20806282519,0.017738917392067455
99952.90572420854,0.0022732004533908253
100168.84890434724,0.0021604492493148613
100409.06129148007,0.002398074748390288
100457.64566858114,0.00048386446876566916
99926.00839309493,-0.005292153443851706
